Index,Time,accl0,accl1,accl2,rot0,rot1,rot2,x,y,z,w
0,0,0.00512652099,-0.00512652099,0.998206973,0.0125019997,0.00186199998,0.00425599981,-0.0040990389,-0.00224937801,-0.0847554058,0.976544499
1,0.001095,0.0029294407,-0.0058588814,0.996009827,0.00877800025,0.00186199998,0.00399000011,-0.00409540487,-0.00224779686,-0.0847554058,0.976544499
2,0.002093,0.00146472035,-0.00732360175,0.992348075,0.000265999988,0.00239400007,0.00186199998,-0.00409630779,-0.00224512862,-0.0847554132,0.976544499
3,0.00309,0.00439416105,-0.00659124181,0.99381274,-0.00824599992,0.00159600005,0.00186199998,-0.00410125637,-0.00224337261,-0.0847554281,0.976544499
4,0.004086,0.00439416105,-0.00732360175,0.996742189,-0.012236,0.00212799991,0.00212799991,-0.00410833675,-0.00224116701,-0.0847554505,0.976544499
5,0.005096,0.00146472035,-0.00952068157,0.994545102,-0.0071820002,-0.00159600005,0.00478800014,-0.00411368022,-0.00224007806,-0.0847554579,0.976544499
6,0.006093,0.000732360175,-0.0109854024,0.993080437,0.00266,-0.00425599981,0.00239400007,-0.00411474518,-0.00224045245,-0.084755443,0.976544499
7,0.007094,0.0058588814,-0.00952068157,0.993080437,0.00425599981,-0.00505399983,0.00345800002,-0.00411476381,-0.00224283314,-0.0847554356,0.976544499
8,0.00809,0.00439416105,-0.0058588814,0.995277464,0,-0.00266,-0.00212799991,-0.00411563786,-0.00224352279,-0.0847554356,0.976544499
9,0.009604,0.00732360175,-0.0058588814,0.996742189,0.000798000023,-0.00212799991,-0.00399000011,-0.00411734357,-0.00224506087,-0.084755443,0.976544499
10,0.010559,0.00732360175,-0.00732360175,0.992348075,0.00266,0.00372399995,-0.000798000023,-0.00411715871,-0.00224357564,-0.0847554579,0.976544499
11,0.011802,0.0058588814,-0.0087883221,0.991615713,0.00106399995,0.00930999964,0.00186199998,-0.00411791308,-0.00223882706,-0.0847554803,0.976544499
12,0.013002,0.0124501223,-0.00732360175,0.992348075,-0.00266,0.0119700003,-0.000265999988,-0.00412010774,-0.00223460724,-0.0847555175,0.976544499
13,0.013963,0.0029294407,-0.00659124181,1.000404,-0.000265999988,0.00425599981,0.00319200009,-0.00412098225,-0.00223146053,-0.0847555324,0.976544499
14,0.014985,0,-0.00439416105,0.998939335,0.00372399995,-0.000531999976,0.00239400007,-0.00411939528,-0.00223002001,-0.0847555324,0.976544499
15,0.016029,0.0029294407,-0.00512652099,0.999671578,0.01064,-0.00505399983,0.00638400018,-0.00411491189,-0.0022319213,-0.0847555175,0.976544499
16,0.016882,0.00659124181,-0.00659124181,1.0011363,0.0140979998,-0.00585199986,0.00505399983,-0.00410929555,-0.00223539094,-0.0847555026,0.976544499
17,0.017744,0.0058588814,-0.00805596169,1.00186872,0.0117039997,-0.00638400018,0.00691600004,-0.00410528248,-0.00223876443,-0.0847554803,0.976544499
18,0.018592,0.00512652099,-0.00366180087,0.997474551,0.00425599981,-0.00558600016,0.00186199998,-0.00410357583,-0.00224133418,-0.0847554728,0.976544499
19,0.019451,0.00512652099,-0.0058588814,1.00186872,-0.00212799991,-0.00212799991,0.00159600005,-0.00410547759,-0.00224188156,-0.0847554728,0.976544499
